accepted,arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,offered_price_per_unit,pacing_budget,phase,price_level,product_id,quantity,revenue_inc,t,total_offered_price,total_revenue_inc
,2,,,,0,,HIGH,NEW,HIGH,10175.23,20.0,20.0,0,,0.0,0.17937219730941703,agent,,TEU,2,,343,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,10175.23,20.0,20.0,0,,0.0,0.17937219730941703,agent,,FEU,1,,343,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,6336.35,20.0,20.0,0,,0.0,0.18058690744920994,agent,,FEU,1,,344,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,5621.48,20.0,20.0,0,,0.0,0.18058690744920994,agent,,FEU,1,,344,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,47821.54,20.0,20.0,0,,0.0,0.18140589569160998,agent,,TEU,4,,345,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,47821.54,20.0,20.0,0,,0.0,0.18140589569160998,agent,,HC,2,,345,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,47821.54,20.0,20.0,0,,0.0,0.18140589569160998,agent,,REEF,2,,345,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,6607.86,20.0,20.0,0,,0.0,0.18140589569160998,agent,,HC,1,,345,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,9574.98,20.0,20.0,0,,0.0,0.18140589569160998,agent,,TEU,1,,345,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,9574.98,20.0,20.0,0,,0.0,0.18140589569160998,agent,,HC,1,,345,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,9631.09,20.0,20.0,0,,0.0,0.18140589569160998,agent,,REEF,1,,345,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,8184.14,20.0,20.0,0,,0.0,0.18306636155606407,agent,,TEU,1,,346,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,8184.14,20.0,20.0,0,,0.0,0.18306636155606407,agent,,HC,1,,346,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,7791.82,20.0,20.0,0,,0.0,0.18306636155606407,agent,,TEU,1,,346,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,7791.82,20.0,20.0,0,,0.0,0.18306636155606407,agent,,HC,1,,346,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,3281.05,20.0,20.0,0,,0.0,0.1839080459770115,agent,,TEU,1,,347,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,13215.37,20.0,20.0,0,,0.0,0.1839080459770115,agent,,TEU,2,,347,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,13215.37,20.0,20.0,0,,0.0,0.1839080459770115,agent,,FEU,1,,347,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,13600.08,20.0,20.0,0,,0.0,0.18475750577367206,agent,,TEU,1,,348,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,13600.08,20.0,20.0,0,,0.0,0.18475750577367206,agent,,REEF,1,,348,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,3198.72,20.0,20.0,0,,0.0,0.18475750577367206,agent,,TEU,1,,348,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,10669.3,20.0,20.0,0,,0.0,0.18561484918793503,agent,,FEU,1,,349,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,10669.3,20.0,20.0,0,,0.0,0.18561484918793503,agent,,HC,1,,349,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,2861.83,20.0,20.0,0,,0.0,0.18604651162790697,agent,,TEU,1,,350,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,8299.91,20.0,20.0,0,,0.0,0.18604651162790697,agent,,TEU,1,,350,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,8299.91,20.0,20.0,0,,0.0,0.18604651162790697,agent,,HC,1,,350,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,21094.51,20.0,20.0,0,,0.0,0.18604651162790697,agent,,TEU,2,,350,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,21094.51,20.0,20.0,0,,0.0,0.18604651162790697,agent,,FEU,1,,350,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,21094.51,20.0,20.0,0,,0.0,0.18604651162790697,agent,,HC,1,,350,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,5154.59,20.0,20.0,0,,0.0,0.18604651162790697,agent,,FEU,1,,350,0.0,0.0
,4,,,,0,,HIGH,NEW,HIGH,4796.49,20.0,20.0,0,,0.0,0.18604651162790697,agent,,FEU,1,,350,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,2748.67,20.0,20.0,0,,0.0,0.18823529411764706,agent,,TEU,1,,351,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,8210.34,20.0,20.0,0,,0.0,0.18823529411764706,agent,,REEF,1,,351,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,7674.4,20.0,20.0,0,,0.0,0.18823529411764706,agent,,TEU,1,,351,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,7674.4,20.0,20.0,0,,0.0,0.18823529411764706,agent,,HC,1,,351,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,26665.45,20.0,20.0,0,,0.0,0.1895734597156398,agent,,TEU,1,,352,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,26665.45,20.0,20.0,0,,0.0,0.1895734597156398,agent,,FEU,1,,352,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,26665.45,20.0,20.0,0,,0.0,0.1895734597156398,agent,,REEF,2,,352,0.0,0.0
,1,19,8,0.7037037037037037,0,2,HIGH,RECURRING,HIGH,14156.15,20.0,20.0,1,,3000.0,0.1895734597156398,agent,2,TEU,3,,352,14400.0,0.0
,1,19,8,0.7037037037037037,0,2,HIGH,RECURRING,HIGH,14156.15,20.0,20.0,1,,5400.0,0.1895734597156398,agent,2,FEU,1,,352,14400.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,18518.79,20.0,20.0,0,,0.0,0.19047619047619047,agent,,TEU,1,,353,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,18518.79,20.0,20.0,0,,0.0,0.19047619047619047,agent,,HC,1,,353,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,18518.79,20.0,20.0,0,,0.0,0.19047619047619047,agent,,REEF,1,,353,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,5280.21,20.0,20.0,0,,0.0,0.19047619047619047,agent,,FEU,1,,353,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12869.39,20.0,20.0,0,,0.0,0.19047619047619047,agent,,TEU,2,,353,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,12869.39,20.0,20.0,0,,0.0,0.19047619047619047,agent,,FEU,1,,353,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,5325.11,20.0,20.0,0,,0.0,0.19047619047619047,agent,,FEU,1,,353,0.0,0.0
,0,32,21,0.6037735849056604,1,2,LOW,RECURRING,HIGH,20760.37,13.0,20.0,1,,3000.0,0.19230769230769232,agent,2,TEU,1,,354,19920.0,19920.0
,0,32,21,0.6037735849056604,1,2,LOW,RECURRING,HIGH,20760.37,13.0,20.0,1,,5400.0,0.19230769230769232,agent,2,FEU,1,,354,19920.0,19920.0
,0,32,21,0.6037735849056604,1,2,LOW,RECURRING,HIGH,20760.37,13.0,20.0,1,,5760.0,0.19230769230769232,agent,2,HC,2,,354,19920.0,19920.0
,0,,,,0,,HIGH,NEW,HIGH,3217.54,13.0,13.0,0,,0.0,0.12530120481927712,agent,,TEU,1,,355,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,3511.63,13.0,13.0,0,,0.0,0.12530120481927712,agent,,TEU,1,,355,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,7578.45,13.0,13.0,0,,0.0,0.12530120481927712,agent,,TEU,1,,355,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,7578.45,13.0,13.0,0,,0.0,0.12530120481927712,agent,,FEU,1,,355,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,11976.16,13.0,13.0,0,,0.0,0.1262135922330097,agent,,REEF,1,,356,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,2520.0,13.0,13.0,0,,0.0,0.1262135922330097,agent,,TEU,1,,356,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,9831.66,13.0,13.0,0,,0.0,0.1262135922330097,agent,,TEU,1,,356,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,9831.66,13.0,13.0,0,,0.0,0.1262135922330097,agent,,HC,1,,356,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,16548.77,13.0,13.0,0,,0.0,0.1271393643031785,agent,,FEU,1,,357,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,16548.77,13.0,13.0,0,,0.0,0.1271393643031785,agent,,REEF,1,,357,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,6567.13,13.0,13.0,0,,0.0,0.1271393643031785,agent,,TEU,2,,357,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,21632.03,13.0,13.0,0,,0.0,0.1271393643031785,agent,,TEU,3,,357,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,21632.03,13.0,13.0,0,,0.0,0.1271393643031785,agent,,HC,2,,357,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,5683.0,13.0,13.0,0,,0.0,0.12807881773399016,agent,,HC,1,,358,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,7143.87,13.0,13.0,0,,0.0,0.12807881773399016,agent,,TEU,2,,358,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,6266.73,13.0,13.0,0,,0.0,0.12807881773399016,agent,,HC,1,,358,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,9466.97,13.0,13.0,0,,0.0,0.12807881773399016,agent,,TEU,1,,358,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,9466.97,13.0,13.0,0,,0.0,0.12807881773399016,agent,,FEU,1,,358,0.0,0.0
,0,30,17,0.6382978723404256,1,2,HIGH,NEW,HIGH,25273.91,7.0,13.0,1,,5400.0,0.12935323383084577,agent,2,FEU,1,,359,20760.0,20760.0
,0,30,17,0.6382978723404256,1,2,HIGH,NEW,HIGH,25273.91,7.0,13.0,1,,5760.0,0.12935323383084577,agent,2,HC,1,,359,20760.0,20760.0
,0,30,17,0.6382978723404256,1,2,HIGH,NEW,HIGH,25273.91,7.0,13.0,1,,9600.0,0.12935323383084577,agent,2,REEF,1,,359,20760.0,20760.0
,1,,,,0,,LOW,RECURRING,HIGH,3694.64,7.0,7.0,0,,0.0,0.12935323383084577,agent,,TEU,1,,359,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,9022.98,7.0,7.0,0,,0.0,0.12935323383084577,agent,,TEU,1,,359,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,9022.98,7.0,7.0,0,,0.0,0.12935323383084577,agent,,HC,1,,359,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,10523.91,7.0,7.0,0,,0.0,0.12935323383084577,agent,,REEF,1,,359,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,5818.63,7.0,7.0,0,,0.0,0.07035175879396985,agent,,FEU,1,,360,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,2742.01,7.0,7.0,0,,0.0,0.07035175879396985,agent,,TEU,1,,360,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,7213.16,7.0,7.0,0,,0.0,0.07035175879396985,agent,,TEU,2,,360,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,31687.45,7.0,7.0,0,,0.0,0.07035175879396985,agent,,TEU,1,,360,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,31687.45,7.0,7.0,0,,0.0,0.07035175879396985,agent,,FEU,2,,360,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,31687.45,7.0,7.0,0,,0.0,0.07035175879396985,agent,,HC,1,,360,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,31687.45,7.0,7.0,0,,0.0,0.07035175879396985,agent,,REEF,1,,360,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,2718.01,7.0,7.0,0,,0.0,0.07106598984771574,agent,,TEU,1,,361,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,6639.1,7.0,7.0,0,,0.0,0.07106598984771574,agent,,TEU,2,,361,0.0,0.0
,2,,,,0,,LOW,RECURRING,HIGH,5094.54,7.0,7.0,0,,0.0,0.07106598984771574,agent,,HC,1,,361,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,21525.16,7.0,7.0,0,,0.0,0.07161125319693094,agent,,TEU,2,,362,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,21525.16,7.0,7.0,0,,0.0,0.07161125319693094,agent,,FEU,3,,362,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,19291.55,7.0,7.0,0,,0.0,0.07179487179487179,agent,,TEU,2,,363,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,19291.55,7.0,7.0,0,,0.0,0.07179487179487179,agent,,FEU,2,,363,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,5304.86,7.0,7.0,0,,0.0,0.07197943444730077,agent,,FEU,1,,364,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,11873.32,7.0,7.0,0,,0.0,0.07197943444730077,agent,,TEU,2,,364,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,11873.32,7.0,7.0,0,,0.0,0.07197943444730077,agent,,HC,1,,364,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,3187.86,7.0,7.0,0,,0.0,0.07197943444730077,agent,,TEU,1,,364,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,22851.36,7.0,7.0,0,,0.0,0.07197943444730077,agent,,FEU,3,,364,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,22851.36,7.0,7.0,0,,0.0,0.07197943444730077,agent,,REEF,1,,364,0.0,0.0
,4,,,,0,,HIGH,NEW,HIGH,16781.44,7.0,7.0,0,,0.0,0.07197943444730077,agent,,TEU,1,,364,0.0,0.0
,4,,,,0,,HIGH,NEW,HIGH,16781.44,7.0,7.0,0,,0.0,0.07197943444730077,agent,,FEU,1,,364,0.0,0.0
,4,,,,0,,HIGH,NEW,HIGH,16781.44,7.0,7.0,0,,0.0,0.07197943444730077,agent,,HC,1,,364,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,18120.59,7.0,7.0,0,,0.0,0.07197943444730077,agent,,TEU,1,,364,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,18120.59,7.0,7.0,0,,0.0,0.07197943444730077,agent,,FEU,2,,364,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,18120.59,7.0,7.0,0,,0.0,0.07197943444730077,agent,,HC,1,,364,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,3670.31,7.0,7.0,0,,0.0,0.0731070496083551,agent,,TEU,1,,365,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,3267.58,7.0,7.0,0,,0.0,0.0731070496083551,agent,,TEU,1,,365,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,3119.18,7.0,7.0,0,,0.0,0.07349081364829396,agent,,TEU,1,,366,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9938.1,7.0,7.0,0,,0.0,0.07349081364829396,agent,,TEU,1,,366,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9938.1,7.0,7.0,0,,0.0,0.07349081364829396,agent,,FEU,1,,366,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,5832.02,7.0,7.0,0,,0.0,0.07387862796833773,agent,,FEU,1,,367,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,4891.32,7.0,7.0,0,,0.0,0.07407407407407407,agent,,HC,1,,368,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,15142.16,7.0,7.0,0,,0.0,0.07407407407407407,agent,,TEU,1,,368,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,15142.16,7.0,7.0,0,,0.0,0.07407407407407407,agent,,FEU,1,,368,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,15142.16,7.0,7.0,0,,0.0,0.07407407407407407,agent,,HC,1,,368,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,15891.92,7.0,7.0,0,,0.0,0.07446808510638298,agent,,FEU,3,,369,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,30823.78,7.0,7.0,0,,0.0,0.07446808510638298,agent,,TEU,1,,369,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,30823.78,7.0,7.0,0,,0.0,0.07446808510638298,agent,,FEU,1,,369,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,30823.78,7.0,7.0,0,,0.0,0.07446808510638298,agent,,REEF,2,,369,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,30511.02,7.0,7.0,0,,0.0,0.07446808510638298,agent,,TEU,2,,369,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,30511.02,7.0,7.0,0,,0.0,0.07446808510638298,agent,,FEU,2,,369,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,30511.02,7.0,7.0,0,,0.0,0.07446808510638298,agent,,HC,1,,369,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,30511.02,7.0,7.0,0,,0.0,0.07446808510638298,agent,,REEF,1,,369,0.0,0.0
,3,,,,0,,LOW,NEW,HIGH,2789.03,7.0,7.0,0,,0.0,0.07446808510638298,agent,,TEU,1,,369,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,27131.59,7.0,7.0,0,,0.0,0.07526881720430108,agent,,TEU,1,,370,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,27131.59,7.0,7.0,0,,0.0,0.07526881720430108,agent,,FEU,1,,370,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,27131.59,7.0,7.0,0,,0.0,0.07526881720430108,agent,,REEF,2,,370,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,12470.62,7.0,7.0,0,,0.0,0.07547169811320754,agent,,TEU,1,,371,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,12470.62,7.0,7.0,0,,0.0,0.07547169811320754,agent,,REEF,1,,371,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,10114.37,7.0,7.0,0,,0.0,0.07567567567567568,agent,,REEF,1,,372,0.0,0.0
,1,,,,0,,LOW,RECURRING,HIGH,12340.6,7.0,7.0,0,,0.0,0.07567567567567568,agent,,FEU,2,,372,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,2736.21,7.0,7.0,0,,0.0,0.07567567567567568,agent,,TEU,1,,372,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,13041.36,7.0,7.0,0,,0.0,0.07567567567567568,agent,,TEU,2,,372,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,13041.36,7.0,7.0,0,,0.0,0.07567567567567568,agent,,REEF,1,,372,0.0,0.0
,4,,,,0,,LOW,RECURRING,HIGH,2805.58,7.0,7.0,0,,0.0,0.07567567567567568,agent,,TEU,1,,372,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,2940.31,7.0,7.0,0,,0.0,0.07671232876712329,agent,,TEU,1,,373,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,7993.17,7.0,7.0,0,,0.0,0.07671232876712329,agent,,TEU,3,,373,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,6743.73,7.0,7.0,0,,0.0,0.07671232876712329,agent,,FEU,1,,373,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,11864.63,7.0,7.0,0,,0.0,0.07734806629834254,agent,,TEU,1,,374,0.0,0.0
,0,,,,0,,LOW,NEW,HIGH,11864.63,7.0,7.0,0,,0.0,0.07734806629834254,agent,,FEU,2,,374,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25225.3,7.0,7.0,0,,0.0,0.07734806629834254,agent,,TEU,2,,374,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25225.3,7.0,7.0,0,,0.0,0.07734806629834254,agent,,FEU,1,,374,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,25225.3,7.0,7.0,0,,0.0,0.07734806629834254,agent,,REEF,1,,374,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,2767.65,7.0,7.0,0,,0.0,0.07777777777777778,agent,,TEU,1,,376,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9788.4,7.0,7.0,0,,0.0,0.07777777777777778,agent,,TEU,1,,376,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9788.4,7.0,7.0,0,,0.0,0.07777777777777778,agent,,HC,1,,376,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,10585.84,7.0,7.0,0,,0.0,0.07777777777777778,agent,,TEU,2,,376,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,10585.84,7.0,7.0,0,,0.0,0.07777777777777778,agent,,FEU,1,,376,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,15615.55,7.0,7.0,0,,0.0,0.07777777777777778,agent,,TEU,1,,376,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,15615.55,7.0,7.0,0,,0.0,0.07777777777777778,agent,,FEU,2,,376,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,14004.64,7.0,7.0,0,,0.0,0.07865168539325842,agent,,TEU,2,,377,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,14004.64,7.0,7.0,0,,0.0,0.07865168539325842,agent,,HC,1,,377,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,14607.71,7.0,7.0,0,,0.0,0.07865168539325842,agent,,TEU,3,,377,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,14607.71,7.0,7.0,0,,0.0,0.07865168539325842,agent,,HC,1,,377,0.0,0.0
,2,,,,0,,LOW,NEW,HIGH,6015.49,7.0,7.0,0,,0.0,0.07865168539325842,agent,,FEU,1,,377,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,5774.19,7.0,7.0,0,,0.0,0.07865168539325842,agent,,FEU,1,,377,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,18041.34,7.0,7.0,0,,0.0,0.07865168539325842,agent,,TEU,1,,377,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,18041.34,7.0,7.0,0,,0.0,0.07865168539325842,agent,,FEU,2,,377,0.0,0.0
,4,,,,0,,HIGH,RECURRING,HIGH,18041.34,7.0,7.0,0,,0.0,0.07865168539325842,agent,,HC,1,,377,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,27003.0,7.0,7.0,0,,0.0,0.07865168539325842,agent,,TEU,3,,377,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,27003.0,7.0,7.0,0,,0.0,0.07865168539325842,agent,,FEU,2,,377,0.0,0.0
,5,,,,0,,LOW,NEW,HIGH,27003.0,7.0,7.0,0,,0.0,0.07865168539325842,agent,,HC,1,,377,0.0,0.0
,0,,,,0,,HIGH,RECURRING,HIGH,5247.06,7.0,7.0,0,,0.0,0.08,agent,,HC,1,,378,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,4828.89,7.0,7.0,0,,0.0,0.08,agent,,FEU,1,,378,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,20955.91,7.0,7.0,0,,0.0,0.08,agent,,TEU,3,,378,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,20955.91,7.0,7.0,0,,0.0,0.08,agent,,FEU,2,,378,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,12593.1,7.0,7.0,0,,0.0,0.08069164265129683,agent,,TEU,3,,380,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,12593.1,7.0,7.0,0,,0.0,0.08069164265129683,agent,,FEU,1,,380,0.0,0.0
,1,,,,0,,LOW,NEW,HIGH,7523.16,7.0,7.0,0,,0.0,0.08069164265129683,agent,,TEU,3,,380,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,21670.92,7.0,7.0,0,,0.0,0.08069164265129683,agent,,TEU,1,,380,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,21670.92,7.0,7.0,0,,0.0,0.08069164265129683,agent,,FEU,1,,380,0.0,0.0
,2,,,,0,,HIGH,NEW,HIGH,21670.92,7.0,7.0,0,,0.0,0.08069164265129683,agent,,HC,2,,380,0.0,0.0
,3,,,,0,,LOW,RECURRING,HIGH,5379.51,7.0,7.0,0,,0.0,0.08069164265129683,agent,,HC,1,,380,0.0,0.0
,4,,,,0,,LOW,RECURRING,HIGH,3069.52,7.0,7.0,0,,0.0,0.08069164265129683,agent,,TEU,1,,380,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,15207.96,7.0,7.0,0,,0.0,0.08187134502923976,agent,,TEU,1,,381,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,15207.96,7.0,7.0,0,,0.0,0.08187134502923976,agent,,FEU,1,,381,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,15207.96,7.0,7.0,0,,0.0,0.08187134502923976,agent,,HC,1,,381,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9548.38,7.0,7.0,0,,0.0,0.08187134502923976,agent,,TEU,1,,381,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,9548.38,7.0,7.0,0,,0.0,0.08187134502923976,agent,,FEU,1,,381,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,15374.56,7.0,7.0,0,,0.0,0.08235294117647059,agent,,TEU,1,,382,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,15374.56,7.0,7.0,0,,0.0,0.08235294117647059,agent,,FEU,2,,382,0.0,0.0
,1,,,,0,,HIGH,RECURRING,HIGH,5533.29,7.0,7.0,0,,0.0,0.08235294117647059,agent,,FEU,1,,382,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,17901.03,7.0,7.0,0,,0.0,0.08235294117647059,agent,,FEU,2,,382,0.0,0.0
,2,,,,0,,HIGH,RECURRING,HIGH,17901.03,7.0,7.0,0,,0.0,0.08235294117647059,agent,,HC,1,,382,0.0,0.0
,3,,,,0,,HIGH,RECURRING,HIGH,4907.04,7.0,7.0,0,,0.0,0.08235294117647059,agent,,HC,1,,382,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,8150.29,7.0,7.0,0,,0.0,0.08333333333333333,agent,,TEU,1,,383,0.0,0.0
,0,,,,0,,HIGH,NEW,HIGH,8150.29,7.0,7.0,0,,0.0,0.08333333333333333,agent,,FEU,1,,383,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,13301.31,7.0,7.0,0,,0.0,0.08333333333333333,agent,,TEU,3,,383,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,13301.31,7.0,7.0,0,,0.0,0.08333333333333333,agent,,HC,1,,383,0.0,0.0
,0,,,,0,,LOW,RECURRING,HIGH,7290.75,7.0,7.0,0,,0.0,0.08383233532934131,agent,,TEU,2,,384,0.0,0.0
,1,,,,0,,HIGH,NEW,HIGH,6684.05,7.0,7.0,0,,0.0,0.08383233532934131,agent,,HC,1,,384,0.0,0.0
